"Name","Rarity","Level","Price"
Noqual Armor (High-Grade),Rare,"19","32,000 gp (+3,200 gp per Bulk)"
Robe of the Archmagi (Greater),Uncommon,"19","32,000 gp"
Siccatite Armor (High-Grade),Rare,"19","32,000 gp (+3,200 gp per Bulk)"
Sisterstone Weapon (High-Grade),Rare,"19","32,000 gp (plus 3,200 gp per Bulk)"
Skyrider Sword (Greater),Uncommon,"19","32,000 gp"
Sovereign Steel Weapon (High-Grade),Rare,"19","32,000 gp (+3,200 gp per Buk)"
Stone Circle (Greater),Uncommon,"19","32,000 gp"
Grisantian Pelt Armor (High-Grade),Rare,"19","33,000 gp (+3,300 gp per Bulk)"
Wovenwood Shield (True),Uncommon,"19","34,000 gp"
Djezet Armor (High-Grade),Rare,"19","35,000 gp (+3,500 gp per Bulk)"
Ivory Baton (Greater),Rare,"19","35,000 gp"
Mask of the Banshee (Greater),Common,"19","35,000 gp"
Winged (Greater),Common,"19","35,000 gp"
Locket of Sealed Nightmares,Rare,"19","36,000 gp"
Mattock of the Titans,Uncommon,"19","36,000 gp"
Abysium Armor (High-Grade),Rare,"19","40,000 gp (+4,000 gp per Bulk)"
Aeon Stone (Pale Orange Rhomboid),Uncommon,"19","40,000 gp"
Berserker's Cloak (Greater),Common,"19","40,000 gp"
Handwraps of Mighty Blows (+3 Major Striking),Common,"19","40,000 gp"
Kraken's Guard,Uncommon,"19","40,000 gp"
Magic Wand (9th-Level Spell),Common,"19","40,000 gp"
Magic Weapon (+3 Major Striking),Common,"19","40,000 gp"
Sky-Piercing Bow,Rare,"19","40,000 gp"
Sturdy Shield (Supreme),Common,"19","40,000 gp"
Third Eye,Common,"19","40,000 gp"
Wand of Continuation (8th-Level Spell),Common,"19","40,000 gp"
Wand of Overflowing Life (8th-Level Spell),Common,"19","40,000 gp"
Wand of Spiritual Warfare (8th-Level),Uncommon,"19","40,000 gp"
Wand of Thundering Echoes (8th-Level),Uncommon,"19","40,000 gp"
Elixir of Rejuvenation,Uncommon,"20","0"
Philosopher's Stone,Uncommon,"20","0"
Piereta,Unique,"20","0"
Sun Orchid Elixir,Rare,"20","0 (varies by auction)"
Unending Youth,Rare,"20","0"
Vial of the Immortal Wellspring,Rare,"20","0"
Death Coil,Rare,"20","9,000 gp"
Major Swapping Stone,Uncommon,"20","9,000 gp"
Flying Blade Wheel Snare,Common,"20","10,000 gp"
Instant Evisceration Snare,Common,"20","10,000 gp"
Ring of Recalcitrant Wishes,Rare,"20","10,000 gp"
Tears of Death,Common,"20","12,000 gp"
Celestial Hair,Rare,"20","12,500 gp"
Antimagic Oil,Rare,"20","13,000 gp"
Potion of Annulment (Greater),Rare,"20","13,000 gp"
Nightmare Salt,Rare,"20","14,000 gp"
Resilient (Major),Common,"20","49,440 gp"
Sovereign Steel Armor (High-Grade),Rare,"20","50,000 gp (+5,000 gp per Buk)"
Elven Chain (High-Grade),Uncommon,"20","52,000 gp"
Orichalcum Armor (High-Grade),Rare,"20","55,000 gp (+5,500 gp per Bulk)"
Staff-Storing Shield (True),Common,"20","55,000 gp"
True Name Amulet (Major),Rare,"20","55,000 gp"
Wardrobe Stone (Greater),Uncommon,"20","55,000 gp"
Bracers of Armor III,Common,"20","60,000 gp"
Drum of Upheaval,Uncommon,"20","60,000 gp"
Planar Ribbon,Unique,"20","60,000 gp"
Whisper of the First Lie,Rare,"20","60,000 gp"
Staff of Providence (True),Common,"20","64,000 gp"
Buzzsaw Axe (Major),Common,"20","65,000 gp"
Ouroboros Flail (Major),Common,"20","65,000 gp"
Staff of Sieges,Uncommon,"20","65,000 gp"
Ring of Spell Turning,Rare,"20","67,000 gp"
Dragon's Breath (9th-Level Spell),Uncommon,"20","70,000 gp"
Magic Armor (+3 Major Resilient),Common,"20","70,000 gp"
Rebounding Breastplate,Common,"20","70,000 gp"
Shield of the Unified Legion,Uncommon,"20","70,000 gp"
Silhouette Cloak,Uncommon,"20","70,000 gp"
Sky Hammer,Rare,"20","70,000 gp"
Staff of Impossible Visions (True),Uncommon,"20","70,000 gp"
Staff of the Desert Winds (True),Common,"20","70,000 gp"
Wand of Slaying (9th-Level Spell),Common,"20","70,000 gp"
Wand of Smoldering Fireballs (9th-Level Spell),Common,"20","70,000 gp"
Wand of Teeming Ghosts (9th-Level Spell),Uncommon,"20","70,000 gp"
Wand of Widening (9th-Level Spell),Common,"20","70,000 gp"
Celestial Peach (Life),Rare,"20","73,000 gp"
Rod of Cancellation,Rare,"20","75,000 gp"
Staff of the Magi,Rare,"20","90,000 gp"
Bunta,Unique,"24","0"
